target,cue,frequency,
"Baum	Wiese	1",,,
"Baum	Datenstruktur	1",,,
"Baum	Haus	1",,,
"Baum	Nuss	1",,,
"Baum	Apfel	1",,,
"Baum	stark	1",,,
"Baum	Vögel	1",,,
"Baum	Baumkuchen	1",,,
"Baum	Edelholz	1",,,
"Baum	Boden	1",,,
"Baum	pflanzen	1",,,
"Baum	Park	1",,,
"Baum	Leben	1",,,
"Baum	Blumen	1",,,
"Baum	Baumhaus	1",,,
"Baum	fällen	1",,,
"Baum	Baumkrone	1",,,
"Baum	Zweige	1",,,
"Baum	Trieb	1",,,
"Baum	Gewächs	1",,,
"Baum	Vorbild	1",,,
"Baum	Weihnachten	1",,,
"Baumhaus	Kinder	16",,,
"Baumhaus	Holz	13",,,
"Baumhaus	spielen	7",,,
"Baumhaus	Baum	6",,,
"Baumhaus	klettern	4",,,
"Baumhaus	Leiter	4",,,
"Baumhaus	Kind	3",,,
"Baumhaus	bauen	3",,,
"Baumhaus	Abenteuer	3",,,
"Baumhaus	hoch	2",,,
"Baumhaus	Garten	2",,,
"Baumhaus	Strickleiter	2",,,
"Baumhaus	Spiel	2",,,
"Baumhaus	Nägel	2",,,
"Baumhaus	Wald	2",,,
"Baumhaus	Kindheit	2",,,
"Baumhaus	Blatt	1",,,
"Baumhaus	Baumstamm	1",,,
"Baumhaus	Freizeit	1",,,
"Baumhaus	Simpsons	1",,,
"Baumhaus	Kinderzeit	1",,,
"Baumhaus	Seil	1",,,
"Baumhaus	romantisch	1",,,
"Baumhaus	Kuh	1",,,
"Baumhaus	Ast	1",,,
"Baumhaus	Hammer	1",,,
"Baumhaus	Jugend	1",,,
"Baumhaus	Freunde	1",,,
"Baumhaus	Räuberhort	1",,,
"Baumhaus	Knie	1",,,
"Baumhaus	hochsteigen	1",,,
"Baumhaus	Versteck	1",,,
"Baumhaus	Latten	1",,,
"Becher	trinken	16",,,
"Becher	Wasser	8",,,
"Becher	Plastik	7",,,
"Becher	Getränk	7",,,
"Becher	Glas	6",,,
"Becher	Kaffee	4",,,
"Becher	würfeln	3",,,
"Becher	Saft	3",,,
"Becher	Kinder	2",,,
"Becher	Porzellan	2",,,
"Becher	Behälter	2",,,
"Becher	kindersicher	1",,,
"Becher	einschenken	1",,,
"Becher	Kindergarten	1",,,
"Becher	Kakao	1",,,
"Becher	heiß	1",,,
"Becher	Cola	1",,,
"Becher	Behältnis	1",,,
"Becher	Schierlingsbecher	1",,,
"Becher	Plaste	1",,,
"Becher	Kind	1",,,
"Becher	Flüssigkeit	1",,,
"Becher	Gefäß	1",,,
"Becher	füllen	1",,,
"Becher	Würfel	1",,,
"Becher	weiß	1",,,
"Becher	essen	1",,,
"Becher	Trinkgefäß	1",,,
"Becher	Joghurt	1",,,
"Becher	Konzert	1",,,
"Becher	Flasche	1",,,
"Becher	Henkel	1",,,
"Becher	Pappe	1",,,
"Becher	süß	1",,,
"Becher	Trinkbecher	1",,,
"Becher	pützen	1",,,
"Becher	Keramik	1",,,
"Becher	Zahnbürste	1",,,
"Becher	zahnputzen	1",,,
"Beere	Wald	37",,,
"Beere	Erdbeere	29",,,
"Beere	Frucht	23",,,
"Beere	süß	20",,,
"Beere	Strauch	20",,,
"Beere	Himbeere	19",,,
"Beere	rot	13",,,
"Beere	pflücken	12",,,
"Beere	Obst	12",,,
"Beere	Marmelade	9",,,
"Beere	Sommer	8",,,
"Beere	Heidelbeere	8",,,
"Beere	essen	7",,,
"Beere	Kuchen	7",,,
"Beere	Garten	7",,,
"Beere	Brombeere	7",,,
"Beere	lecker	6",,,
"Beere	Johannisbeere	4",,,
"Beere	Konfitüre	4",,,
"Beere	gesund	4",,,
"Beere	sammeln	4",,,
"Beere	Joghurt	4",,,
"Beere	Nachtisch	4",,,
"Beere	saftig	3",,,
"Beere	Saft	3",,,
"Beere	rund	3",,,
"Beere	blau	3",,,
"Beere	Stachelbeere	3",,,
"Beere	Eis	3",,,
"Beere	Essen	3",,,
"Beere	Waldbeere	2",,,
"Beere	Busch	2",,,
"Beere	Kern	2",,,
"Beere	sauer	2",,,
"Beere	Sträucher	2",,,
"Beere	Natur	2",,,
"Beere	naschen	2",,,
"Beere	Sahne	2",,,
"Beere	Kompott	2",,,
"Beere	laufen	1",,,
"Beere	klei	1",,,
"Beere	Frappé	1",,,
"Beere	Brombeeren	1",,,
"Beere	Heidelberg	1",,,
"Beere	Nuss	1",,,
"Beere	Sonne	1",,,
"Beere	Schlagsahne	1",,,
"Beere	vielseitig	1",,,
"Beere	Vögel	1",,,
"Beere	Preiselbeere	1",,,
"Beere	Himbeeren	1",,,
"Beere	Bircher_Müsli	1",,,
"Beere	Feld	1",,,
"Beere	einsammeln	1",,,
"Beere	spazieren	1",,,
"Beere	Berg	1",,,
"Beere	teuer	1",,,
"Beere	Samen	1",,,
"Beere	klein	1",,,
"Beere	Traube	1",,,
"Beere	Blaubeere	1",,,
"Beere	Flecken	1",,,
"Beere	Auto	1",,,
"Beere	essbar	1",,,
"Beere	Him	1",,,
"Beere	Schnapps	1",,,
"Beere	giftig	1",,,
"Beere	Pflanzenteil	1",,,
"Beere	Quark	1",,,
"Beere	Walnuss	1",,,
"Beere	Johannis	1",,,
"Beere	Vitamine	1",,,
"Beere	Dessert	1",,,
"Beere	Bär	1",,,
"Beere	Stachel	1",,,
"Beere	ernten	1",,,
"Beere	suß	1",,,
"Beere	Ernte	1",,,
"Beere	Baum	1",,,
"Beere	Heidel	1",,,
"Berg	klettern	9",,,
"Berg	Tal	6",,,
"Berg	Gipfel	6",,,
"Berg	wandern	5",,,
"Berg	Schnee	5",,,
"Berg	Aussicht	4",,,
"Berg	Alpen	4",,,
"Berg	Spitze	3",,,
"Berg	hoch	3",,,
"Berg	Hügel	3",,,
"Berg	Bayern	2",,,
"Berg	Wanderung	2",,,
"Berg	bergsteigen	2",,,
"Berg	Höhe	2",,,
"Berg	steigen	2",,,
"Berg	Seilbahn	2",,,
"Berg	majestätisch	1",,,
"Berg	Lift	1",,,
"Berg	Ziege	1",,,
"Berg	Gebirge	1",,,
"Berg	Alm	1",,,
"Berg	Hotel	1",,,
"Berg	Bahn	1",,,
"Berg	Wolken	1",,,
"Berg	Bergfest	1",,,
"Berg	Bergsee	1",,,
"Berg	Seil	1",,,
"Berg	Urlaub	1",,,
"Berg	Hütte	1",,,
"Berg	Gletscher	1",,,
"Berg	erklimmen	1",,,
"Berg	Gras	1",,,
"Berg	Berg	1",,,
"Berg	Baum	1",,,
"Berg	Anstieg	1",,,
"Berg	Wald	1",,,
"Berg	Eisberg	1",,,
"Berg	Luft	1",,,
"Berg	erklettern	1",,,
"Berg	Himmel	1",,,
"Berg	Bergsteiger	1",,,
"Berg	Klettersteig	1",,,
"Berg	Gelände	1",,,
"Berg	Dorf	1",,,
"Bett	schlafen	23",,,
"Bett	Nacht	9",,,
"Bett	Sex	6",,,
"Bett	Kissen	6",,,
"Bett	Decke	4",,,
"Bett	Matratze	3",,,
"Bett	warm	2",,,
"Bett	Liegen	2",,,
"Bett	kuscheln	2",,,
"Bett	gemütlich	2",,,
"Bett	Wäsche	2",,,
"Bett	weich	2",,,
"Bett	Schlafzimmer	2",,,
"Bett	Schlaf	2",,,
"Bett	traurig	1",,,
"Bett	liegen	1",,,
"Bett	Traum	1",,,
"Bett	müde	1",,,
"Bett	Ehe	1",,,
"Bett	Ruhe	1",,,
"Bett	Hotel	1",,,
"Bett	kuschelig	1",,,
"Bett	quietschen	1",,,
"Bett	aufwachen	1",,,
"Bett	Bettwäsche	1",,,
"Bett	erholen	1",,,
"Bett	Erholung	1",,,
"Bett	beziehen	1",,,
"Bett	Daunen	1",,,
"Bett	Gestell	1",,,
"Bett	Kopfkissen	1",,,
"Bett	Motel	1",,,
"Bett	Freude	1",,,
"Bett	ruhen	1",,,
"Bett	Liebe	1",,,
"Bett	sauber	1",,,
"Bettwäsche	schlafen	9",,,
"Bettwäsche	Kissen	6",,,
"Bettwäsche	Nacht	4",,,
"Bettwäsche	Bettlaken	4",,,
"Bettwäsche	weiß	4",,,
"Bettwäsche	waschen	4",,,
"Bettwäsche	Bett	3",,,
"Bettwäsche	Baumwolle	3",,,
"Bettwäsche	Decke	3",,,
"Bettwäsche	Schlafzimmer	3",,,
"Bettwäsche	warm	2",,,
"Bettwäsche	bunt	2",,,
"Bettwäsche	Stoff	2",,,
"Bettwäsche	kuschelig	2",,,
"Bettwäsche	kuscheln	2",,,
"Bettwäsche	beziehen	2",,,
"Bettwäsche	Laken	2",,,
"Bettwäsche	Matratze	2",,,
"Bettwäsche	Kopfkissen	2",,,
"Bettwäsche	weich	2",,,
"Bettwäsche	sauber	2",,,
"Bettwäsche	Bettbezug	2",,,
"Bettwäsche	Schlaf	2",,,
"Bettwäsche	liegen	1",,,
"Bettwäsche	Seide	1",,,
"Bettwäsche	Ruhe	1",,,
"Bettwäsche	Satin	1",,,
"Bettwäsche	Schlafanzug	1",,,
"Bettwäsche	Kissenbezug	1",,,
"Bettwäsche	Schlafzimmerausstattung	1",,,
"Bettwäsche	gemütlich	1",,,
"Bettwäsche	Sonntag	1",,,
"Bettwäsche	schwitzen	1",,,
"Bettwäsche	Mikrofaser	1",,,
"Bettwäsche	lüften	1",,,
"Bettwäsche	überziehen	1",,,
"Bettwäsche	Nachttisch	1",,,
"Bettwäsche	frisch	1",,,
"Bettwäsche	Schweiß	1",,,
"Beutel	Geld	14",,,
"Beutel	Tasche	14",,,
"Beutel	Sack	11",,,
"Beutel	tragen	10",,,
"Beutel	Stoff	10",,,
"Beutel	einkaufen	10",,,
"Beutel	Känguruh	9",,,
"Beutel	Leder	5",,,
"Beutel	Inhalt	4",,,
"Beutel	Tüte	3",,,
"Beutel	Behälter	3",,,
"Beutel	aufbewahren	3",,,
"Beutel	Sport	3",,,
"Beutel	Plastik	3",,,
"Beutel	schwer	3",,,
"Beutel	Kultur	2",,,
"Beutel	Stoffbeutel	2",,,
"Beutel	Jute	2",,,
"Beutel	Teebeutel	2",,,
"Beutel	Hodensack	2",,,
"Beutel	Henkel	2",,,
"Beutel	Einkauf	2",,,
"Beutel	Tragen	2",,,
"Beutel	turnen	2",,,
"Beutel	Schule	2",,,
"Beutel	Kulturbeutel	2",,,
"Beutel	Tier	2",,,
"Beutel	Tee	2",,,
"Beutel	umhängen	1",,,
"Beutel	Tragetasche	1",,,
"Beutel	bauchig	1",,,
"Beutel	grün	1",,,
"Beutel	Münzen	1",,,
"Beutel	Urinbeutel	1",,,
"Beutel	füllen	1",,,
"Beutel	Säcke	1",,,
"Beutel	hängen	1",,,
"Beutel	Geldbörse	1",,,
"Beutel	Plastikbeutel	1",,,
"Beutel	mitbringen	1",,,
"Beutel	Sportschuhe	1",,,
"Beutel	Bundeswehr	1",,,
"Beutel	Hundekot	1",,,
"Beutel	schlafen	1",,,
"Beutel	Körbe	1",,,
"Beutel	Leinen	1",,,
"Beutel	Ratte	1",,,
"Beutel	Beutelratte	1",,,
"Beutel	Frühstücksbrot	1",,,
"Beutel	verstauen	1",,,
"Beutel	dünn	1",,,
"Beutel	Kaffee	1",,,
"Beutel	öffnen	1",,,
"Beutel	Futterbeutel	1",,,
"Beutel	stehlen	1",,,
"Beutel	Dieb	1",,,
"Beutel	Farbbeutel	1",,,
"Beutel	Einkaufsbeutel	1",,,
"Beutel	aufmachen	1",,,
"Beutel	Kosmetik	1",,,
"Beutel	Waschzimmer	1",,,
"Beutel	Ambu-Beutel	1",,,
"Beutel	bauschig	1",,,
"Beutel	Schuhe	1",,,
"Beutel	Brotbeutel	1",,,
"Beutel	Vesper	1",,,
"Beutel	Geldbeutel	1",,,
"Beutel	Obst	1",,,
"Beutel	Essen	1",,,
"Beutel	Versteck	1",,,
"Beutel	Klingelbeutel	1",,,
"Beutel	Tabak	1",,,
"Bier	trinken	10",,,
"Bier	Fass	7",,,
"Bier	Bayern	4",,,
"Bier	Alkohol	4",,,
"Bier	lecker	3",,,
"Bier	Oktoberfest	3",,,
"Bier	Pils	3",,,
"Bier	Glas	2",,,
"Bier	Wein	2",,,
"Bier	Hefe	2",,,
"Bier	gelb	2",,,
"Bier	Krug	2",,,
"Bier	Schaumkrone	2",,,
"Bier	München	2",,,
"Bier	Weizen	2",,,
"Bier	Brauerei	2",,,
"Bier	herb	2",,,
"Bier	golden	2",,,
"Bier	Durst	1",,,
"Bier	Spirituose	1",,,
"Bier	Gasthaus	1",,,
"Bier	saufen	1",,,
"Bier	Guinness	1",,,
"Bier	Berlin	1",,,
"Bier	Maas	1",,,
"Bier	Prost	1",,,
"Bier	Dose	1",,,
"Bier	zapfen	1",,,
"Bier	Biergarten	1",,,
"Bier	Zapfhahn	1",,,
"Bier	Party	1",,,
"Bier	Prag	1",,,
"Bier	feiern	1",,,
"Bier	Getränk	1",,,
"Bier	Bernstein	1",,,
"Bier	Bierzelt	1",,,
"Bier	erfrischend	1",,,
"Bier	Deutschland	1",,,
"Bier	Stein	1",,,
"Bier	Gartenwirtschaft	1",,,
"Bier	Hopfen	1",,,
"Bier	Malz	1",,,
"Bier	kalt	1",,,
"Bier	Warsteiner	1",,,
"Bier	bitter	1",,,
"Bier	Feierabend	1",,,
"Bier	Bauch	1",,,
"Bier	Kneipe	1",,,
"Bier	Kölsch	1",,,
"Bier	Fest	1",,,
"Bierfass	trinken	7",,,
"Bierfass	Oktoberfest	6",,,
"Bierfass	Holz	5",,,
"Bierfass	Bier	4",,,
"Bierfass	Brauerei	4",,,
"Bierfass	anzapfen	3",,,
"Bierfass	Zapfhahn	3",,,
"Bierfass	Kneipe	3",,,
"Bierfass	kühl	2",,,
"Bierfass	Bierglas	2",,,
"Bierfass	zapfen	2",,,
"Bierfass	Biergarten	2",,,
"Bierfass	groß	2",,,
"Bierfass	Alkohol	2",,,
"Bierfass	rollen	2",,,
"Bierfass	Keller	2",,,
"Bierfass	rund	2",,,
"Bierfass	schwer	2",,,
"Bierfass	Fest	2",,,
"Bierfass	Glas	1",,,
"Bierfass	Feier	1",,,
"Bierfass	saufen	1",,,
"Bierfass	Bierschaum	1",,,
"Bierfass	Schaum	1",,,
"Bierfass	Prost	1",,,
"Bierfass	Volksfest	1",,,
"Bierfass	Bayern	1",,,
"Bierfass	Rausch	1",,,
"Bierfass	lecker	1",,,
"Bierfass	Gefäß	1",,,
"Bierfass	Anstich	1",,,
"Bierfass	Durchlaufkühler	1",,,
"Bierfass	Bierstein	1",,,
"Bierfass	Krug	1",,,
"Bierfass	lagern	1",,,
"Bierfass	Schaumkrone	1",,,
"Bierfass	anstechen	1",,,
"Bierfass	Zeltfest	1",,,
"Bierfass	Restaurant	1",,,
"Bierfass	braun	1",,,
"Bierfass	München	1",,,
"Bierfass	voll	1",,,
"Bierfass	Metall	1",,,
"Bierfass	spitz	1",,,
"Bierfass	Alkoholiker	1",,,
"Bierfass	Gartenfest	1",,,
"Bierfass	Saufgelage	1",,,
"Bierfass	blau	1",,,
"Bierfass	Hahn	1",,,
"Bild	Zeitung	14",,,
"Bild	Foto	12",,,
"Bild	Gemälde	7",,,
"Bild	Maler	5",,,
"Bild	Wand	5",,,
"Bild	Kunst	4",,,
"Bild	Farbe	3",,,
"Bild	Rahmen	3",,,
"Bild	malen	3",,,
"Bild	Erinnerung	3",,,
"Bild	Künstler	3",,,
"Bild	Nagel	1",,,
"Bild	Strahlen	1",,,
"Bild	schön	1",,,
"Bild	aufbewahren	1",,,
"Bild	aufhängen	1",,,
"Bild	Computer	1",,,
"Bild	sehen	1",,,
"Bild	Zeichnung	1",,,
"Bild	Abbildung	1",,,
"Bild	Museum	1",,,
"Bild	kaufen	1",,,
"Bild	Farben	1",,,
"Bild	Grafik	1",,,
"Bild	Kamera	1",,,
"Bild	Schirm	1",,,
"Bild	Boulevardpresse	1",,,
"Bild	lesen	1",,,
"Bild	Pinsel	1",,,
"Bild	Internet	1",,,
"Bild	Photo	1",,,
"Bild	Fotos	1",,,
"Bild	Bilderrahmen	1",,,
"Bild	schief	1",,,
"Bildschirm	Computer	13",,,
"Bildschirm	Fernseher	9",,,
"Bildschirm	PC	5",,,
"Bildschirm	hell	4",,,
"Bildschirm	TV	3",,,
"Bildschirm	Pixel	3",,,
"Bildschirm	Monitor	3",,,
"Bildschirm	Film	2",,,
"Bildschirm	LCD	2",,,
"Bildschirm	Röhre	2",,,
"Bildschirm	Bilder	2",,,
"Bildschirm	flimmern	2",,,
"Bildschirm	Fernsehen	2",,,
"Bildschirm	flach	2",,,
"Bildschirm	Video	1",,,
"Bildschirm	Plasmabildschirm	1",,,
"Bildschirm	flackern	1",,,
"Bildschirm	Farbe	1",,,
"Bildschirm	warm	1",,,
"Bildschirm	Ausgabegerät	1",,,
"Bildschirm	Word	1",,,
"Bildschirm	Fernsehgerät	1",,,
"Bildschirm	Netzwerke	1",,,
"Bildschirm	groß	1",,,
"Bildschirm	ansehen	1",,,
"Bildschirm	schreiben	1",,,
"Bildschirm	nützlich	1",,,
"Bildschirm	Strom	1",,,
"Bildschirm	entspiegelt	1",,,
"Bildschirm	CRT	1",,,
"Bildschirm	Grafik	1",,,
"Bildschirm	senden	1",,,
"Bildschirm	Leuchten	1",,,
"Bildschirm	Reiniger	1",,,
"Bildschirm	Technik	1",,,
"Bildschirm	farbig	1",,,
"Bildschirm	Zoll	1",,,
"Bildschirm	Röhren	1",,,
"Bildschirm	Flachbildschirm	1",,,
"Bildschirm	arbeiten	1",,,
"Bildschirm	Werbung	1",,,
"Bildschirm	Kabel	1",,,
"Bildschirm	Internet	1",,,
"Bildschirm	Plasma	1",,,
"Bildschirm	zerbrochen	1",,,
"Billiard	Tisch	16",,,
"Billiard	Kugeln	12",,,
"Billiard	Kugel	9",,,
"Billiard	Queue	8",,,
"Billiard	Spiel	7",,,
"Billiard	grün	6",,,
"Billiard	spielen	5",,,
"Billiard	Bar	4",,,
"Billiard	Kreide	3",,,
"Billiard	Pool	3",,,
"Billiard	Kneipe	2",,,
"Billiard	Video	1",,,
"Billiard	konzentrieren	1",,,
"Billiard	Köcher	1",,,
"Billiard	Bande	1",,,
"Billiard	Sport	1",,,
"Billiard	Taschen	1",,,
"Billiard	stecken	1",,,
"Billiard	Nacht	1",,,
"Billiard	Billiardtisch	1",,,
"Billiard	Ball	1",,,
"Billiard	Abend	1",,,
"Billiard	Wette	1",,,
"Billiard	Bälle	1",,,
"Billiard	Löcher	1",,,
"Billiard	Snooker	1",,,
"Billiardtisch	grün	13",,,
"Billiardtisch	Kugeln	10",,,
"Billiardtisch	spielen	9",,,
"Billiardtisch	Kugel	8",,,
"Billiardtisch	Kneipe	6",,,
"Billiardtisch	Filz	5",,,
"Billiardtisch	Spiel	4",,,
"Billiardtisch	Queue	4",,,
"Billiardtisch	Löcher	2",,,
"Billiardtisch	Kreide	2",,,
"Billiardtisch	schwer	2",,,
"Billiardtisch	Snooker	2",,,
"Billiardtisch	Unterhaltung	1",,,
"Billiardtisch	Köcher	1",,,
"Billiardtisch	graun	1",,,
"Billiardtisch	Bar	1",,,
"Billiardtisch	Zigarettenqualm	1",,,
"Billiardtisch	Tuch	1",,,
"Billiardtisch	Konkurrenz	1",,,
"Billiardtisch	stoßen	1",,,
"Billiardtisch	Pool	1",,,
"Billiardtisch	Elfenbein	1",,,
"Billiardtisch	Stock	1",,,
"Billiardtisch	Bälle	1",,,
"Billiardtisch	Bande	1",,,
"Billiardtisch	Billiard	1",,,
"Billiardtisch	Jugend	1",,,
"Billiardtisch	Bier	1",,,
"Billiardtisch	Taschen	1",,,
"Billiardtisch	Holz	1",,,
"Billiardtisch	stabil	1",,,
"Billiardtisch	Kunststoß	1",,,
"Billiardtisch	Leder	1",,,
"Blase	Urin	11",,,
"Blase	Seife	9",,,
"Blase	platzen	5",,,
"Blase	Seifenblase	5",,,
"Blase	Luft	4",,,
"Blase	Wasser	3",,,
"Blase	fragil	3",,,
"Blase	Organ	3",,,
"Blase	urinieren	2",,,
"Blase	Börse	2",,,
"Blase	Harn	2",,,
"Blase	Kaugummi	2",,,
"Blase	Krebs	2",,,
"Blase	rund	2",,,
"Blase	Gallenblase	2",,,
"Blase	unterwasser	1",,,
"Blase	Salbe	1",,,
"Blase	Galle	1",,,
"Blase	Fußmarsch	1",,,
"Blase	Toilette	1",,,
"Blase	Verbrennung	1",,,
"Blase	Sauerstoff	1",,,
"Blase	Party	1",,,
"Blase	Kind	1",,,
"Blase	Körper	1",,,
"Blase	wandern	1",,,
"Blase	verbrennen	1",,,
"Blase	Harndrang	1",,,
"Blase	barfuß	1",,,
"Blase	Immobilien	1",,,
"Blase	Steine	1",,,
"Blase	Schmerzen	1",,,
"Blase	Seifenblasen	1",,,
"Blase	transparent	1",,,
"Blase	leer	1",,,
"Blase	pinkeln	1",,,
"Blase	Immobilienmarkt	1",,,
"Blase	Luftballon	1",,,
"Blase	wund	1",,,
"Blase	trinken	1",,,
"Blase	Entzündung	1",,,
"Blase	Tee	1",,,
"Blase	krank	1",,,
"Blase	lindern	1",,,
"Blase	flexibel	1",,,
"Blase	Schmerz	1",,,
"Blatt	Papier	19",,,
"Blatt	Baum	19",,,
"Blatt	grün	7",,,
"Blatt	Pflanze	4",,,
"Blatt	Laub	3",,,
"Blatt	schreiben	3",,,
"Blatt	weiß	2",,,
"Blatt	DIN-A4	1",,,
"Blatt	Herbst	1",,,
"Blatt	Salat	1",,,
"Blatt	Früchte	1",,,
"Blatt	falten	1",,,
"Blatt	dünn	1",,,
"Blatt	Mund	1",,,
"Blatt	Klee	1",,,
"Blatt	Portfolio	1",,,
"Blatt	Blüten	1",,,
"Blatt	Raupe	1",,,
"Blatt	rascheln	1",,,
"Blatt	Notiz	1",,,
"Blatt	Ahorn	1",,,
"Blatt	hell	1",,,
"Blatt	Stift	1",,,
"Blatt	Zeitung	1",,,
"Blatt	Karten	1",,,
"Blatt	wachsen	1",,,
"Blatt	Ast	1",,,
"Blatt	Gold	1",,,
"Blatt	Textsatz	1",,,
"Blatt	lesen	1",,,
"Blatt	Stengel	1",,,
"Blatt	Photosynthese	1",,,
"Blatt	Wald	1",,,
"Blatt	Adern	1",,,
"Blatt	Blume	1",,,
"Blatt	Bäume	1",,,
"Blatt	Grün	1",,,
"Blei	schwer	21",,,
"Blei	Metall	11",,,
"Blei	giftig	9",,,
"Blei	Silvester	5",,,
"Blei	Stift	4",,,
"Blei	Bleistift	3",,,
"Blei	Gift	3",,,
"Blei	Schwermetall	2",,,
"Blei	grau	2",,,
"Blei	Benzin	2",,,
"Blei	Bleigießen	2",,,
"Blei	Senkblei	1",,,
"Blei	Lot	1",,,
"Blei	Kugel	1",,,
"Blei	Gewehrkugel	1",,,
"Blei	Papier	1",,,
"Blei	matt	1",,,
"Blei	Geschoss	1",,,
"Blei	Eisen	1",,,
"Blei	Pb	1",,,
"Blei	Bleivergiftung	1",,,
"Blei	Periodensystem	1",,,
"Blei	Bergbau	1",,,
"Blei	ungesund	1",,,
"Blei	Thermometer	1",,,
"Blei	Waage	1",,,
"Blei	kalt	1",,,
"Blei	Wasserleitungen	1",,,
"Blei	fischen	1",,,
"Blei	Röntgen	1",,,
"Blei	silbrig	1",,,
"Blei	träge	1",,,
"Blei	Vergiftung	1",,,
"Blei	Element	1",,,
"Bleistift	schreiben	14",,,
"Bleistift	zeichnen	8",,,
"Bleistift	Radiergummi	7",,,
"Bleistift	Schule	6",,,
"Bleistift	grau	4",,,
"Bleistift	malen	3",,,
"Bleistift	Papier	3",,,
"Bleistift	Anspitzer	3",,,
"Bleistift	Spitzer	3",,,
"Bleistift	Graphit	3",,,
"Bleistift	Mine	2",,,
"Bleistift	Grundschule	2",,,
"Bleistift	spitzen	2",,,
"Bleistift	Zeichnung	2",,,
"Bleistift	Skizze	2",,,
"Bleistift	Holz	2",,,
"Bleistift	radieren	2",,,
"Bleistift	Waffe	1",,,
"Bleistift	Gummi	1",,,
"Bleistift	Sammelobjekt	1",,,
"Bleistift	Arbeit	1",,,
"Bleistift	brauchbar	1",,,
"Bleistift	Schreibgerät	1",,,
"Bleistift	schwarz	1",,,
"Bleistift	Kunstunterricht	1",,,
"Bleistift	Faber_Castell	1",,,
"Bleistift	gelb	1",,,
"Bleistift	kaufen	1",,,
"Bleistift	Radierer	1",,,
"Bleistift	notieren	1",,,
"Bleistift	stechen	1",,,
"Bleistift	Kunst	1",,,
"Bleistift	skizzieren	1",,,
"Bleistift	anspitzen	1",,,
"Bleistift	schwer	1",,,
"Bleistift	kauen	1",,,
"Bleistift	Schrift	1",,,
"Bleistift	fehlertolerant	1",,,
"Block	schreiben	10",,,
"Block	Papier	8",,,
"Block	Schreibblock	4",,,
"Block	schwer	3",,,
"Block	Gebäude	2",,,
"Block	Haus	2",,,
"Block	Notizen	2",,,
"Block	hart	2",,,
"Block	Stift	2",,,
"Block	wohnen	2",,,
"Block	Wohnungen	2",,,
"Block	Holz	2",,,
"Block	Quader	2",,,
"Block	zeichnen	2",,,
"Block	Kachel	1",,,
"Block	Bleistift	1",,,
"Block	Bauteil	1",,,
"Block	Blockflöte	1",,,
"Block	tragen	1",,,
"Block	Baukasten	1",,,
"Block	Masse	1",,,
"Block	malen	1",,,
"Block	Häuser	1",,,
"Block	abstrahieren	1",,,
"Block	Ringbuch	1",,,
"Block	quadratisch	1",,,
"Block	Häuserblock	1",,,
"Block	Axt	1",,,
"Block	Lego	1",,,
"Block	Viertel	1",,,
"Block	Fan	1",,,
"Block	kariert	1",,,
"Block	Kasten	1",,,
"Block	Wohnsiedlung	1",,,
"Block	grau	1",,,
"Block	unbeweglich	1",,,
"Block	Stopper	1",,,
"Block	abreißen	1",,,
"Block	Ecke	1",,,
"Block	Steno	1",,,
"Block	Stein	1",,,
"Block	Schokolade	1",,,
"Block	bauen	1",,,
"Block	Backstein	1",,,
"Block	massiv	1",,,
"Block	Wohnung	1",,,
"Block	Holzblock	1",,,
"Block	Käse	1",,,
"Block	Osten	1",,,
"Block	viereckig	1",,,
"Block	Wald	1",,,
"Block	Blockstein	1",,,
"Block	Stadion	1",,,
"Block	Blätter	1",,,
"Block	Spiele	1",,,
"Block	Wand	1",,,
"Block	Spannung	1",,,
"Blockflöte	Musik	16",,,
"Blockflöte	Kinder	5",,,
"Blockflöte	Holz	5",,,
"Blockflöte	Grundschule	4",,,
"Blockflöte	Schule	4",,,
"Blockflöte	Noten	3",,,
"Blockflöte	Instrument	3",,,
"Blockflöte	Unterricht	3",,,
"Blockflöte	Weihnachten	3",,,
"Blockflöte	nervig	2",,,
"Blockflöte	blasen	2",,,
"Blockflöte	Blasen	2",,,
"Blockflöte	langweilig	2",,,
"Blockflöte	Musikunterricht	1",,,
"Blockflöte	Töne	1",,,
"Blockflöte	Spucke	1",,,
"Blockflöte	Musikschule	1",,,
"Blockflöte	Tonleiter	1",,,
"Blockflöte	Nachtmusik	1",,,
"Blockflöte	Melodie	1",,,
"Blockflöte	Gequietsche	1",,,
"Blockflöte	spielen	1",,,
"Blockflöte	Ton	1",,,
"Blockflöte	DDR	1",,,
"Blockflöte	Finger	1",,,
"Blockflöte	lang	1",,,
"Blockflöte	Lärm	1",,,
"Blockflöte	Kind	1",,,
"Blockflöte	schräg	1",,,
"Blockflöte	Anfänger	1",,,
"Blockflöte	angestaubt	1",,,
"Blockflöte	Vorspiel	1",,,
"Blockflöte	pusten	1",,,
"Blockflöte	Vogel	1",,,
"Blockflöte	unschön	1",,,
"Blockflöte	Lieder	1",,,
"Blockflöte	Hexe	1",,,
"Blockflöte	Kork	1",,,
"Blockflöte	Yamaha	1",,,
"Blockflöte	Tochter	1",,,
"Blockflöte	Blasinstrument	1",,,
"Blockflöte	Pflicht	1",,,
"Blockflöte	Lehrer	1",,,
"Blockflöte	Mozart	1",,,
"Blockflöte	Oma	1",,,
"Blockflöte	schief	1",,,
"Blume	Wiese	15",,,
